1.000000000000000000e+03,6.853848553914800868e+04,2.127712725057418908e+01,2.999695598985629097e+00
2.000000000000000000e+03,1.694992625352688628e+04,8.782026655819682048e+01,3.030935432415897690e+00
3.000000000000000000e+03,1.295311545536439735e+04,1.117374686910564492e+02,2.959943823589781253e+00
4.000000000000000000e+03,1.154001733100951606e+04,1.282165361315832968e+02,2.885441271024189902e+00
5.000000000000000000e+03,6.373978349508257452e+03,2.165204831087813488e+02,2.906047672868929954e+00
6.000000000000000000e+03,5.813776741499453919e+02,1.855574785442844131e+03,-3.141592653589793116e+00
7.000000000000000000e+03,2.871793864468687843e+03,4.232302155705746145e+02,-2.988943325194528100e+00
8.000000000000000000e+03,3.640000000000000000e+03,3.678594998268280847e+02,3.009041121293119403e+00
9.000000000000000000e+03,2.340000000000000000e+03,5.539097762194653569e+02,3.041924001098631258e+00
1.000000000000000000e+04,2.397081558896150909e+03,6.037960315843064336e+02,-1.789465272668838702e+00
1.100000000000000000e+04,2.096187014557622661e+03,7.127460180307639348e+02,-2.265534602991599922e+00
1.200000000000000000e+04,2.340000000000000000e+03,7.646483969321901668e+02,-2.863292994584681672e+00
1.300000000000000000e+04,1.664812301732540618e+03,5.168573809434292343e+02,-2.761086276477428214e+00
1.400000000000000000e+04,2.325510696599781568e+03,6.904671780684917621e+02,-2.089942441041419574e+00
1.500000000000000000e+04,1.325745073534124231e+03,8.298382715169574340e+02,-2.677945044588986967e+00
1.600000000000000000e+04,1.744133022449835835e+03,7.127460180307639348e+02,-2.265534602991599922e+00
1.700000000000000000e+04,1.644384383287557284e+03,9.546853509886866505e+02,-2.601173153319209064e+00
1.800000000000000000e+04,3.960202015049232614e+03,4.500429903890396872e+02,-1.815774989921760785e+00
1.900000000000000000e+04,3.032094985319556145e+03,4.442729698232267879e+02,-2.070143048475026504e+00
2.000000000000000000e+04,1.874886663241274618e+03,6.037960315843064336e+02,-2.279422598922566934e+00
2.100000000000000000e+04,2.236604569431082837e+03,7.127460180307639348e+02,-2.265534602991599922e+00
2.200000000000000000e+04,3.130814590485996632e+03,4.092737143938476834e+02,-2.199592613210329617e+00
2.300000000000000000e+04,3.419766073871134722e+03,1.033714761886858469e+03,-1.951302703907261682e+00
2.400000000000000000e+04,3.173704460090762495e+03,5.566724356328533077e+02,-2.214297435588180818e+00
2.500000000000000000e+04,1.874886663241274618e+03,7.127460180307639348e+02,-2.446854377393090196e+00
2.600000000000000000e+04,3.695294304923493200e+03,3.563730090153819674e+02,-2.446854377393090196e+00
2.700000000000000000e+04,3.309259735953042764e+03,3.936268541356224659e+02,-2.356194490192344837e+00
2.800000000000000000e+04,4.044650788387052216e+03,3.744584026178837917e+02,-2.308611386915361496e+00
2.900000000000000000e+04,3.329624603465081236e+03,4.882340237989700427e+02,-2.480549484739106525e+00
3.000000000000000000e+04,3.309259735953042764e+03,3.520705614466584166e+02,-2.536047989984822948e+00
3.100000000000000000e+04,4.427640455140864105e+03,3.126583891821837256e+02,-2.475623416210683381e+00
3.200000000000000000e+04,3.900000000000000000e+03,3.936268541356224659e+02,-2.356194490192344837e+00
3.300000000000000000e+04,2.763837911311009066e+03,4.622912953848047550e+02,-2.414950312908067609e+00
3.400000000000000000e+04,4.687216658103186091e+03,3.344720504927116167e+02,-2.570255173756166300e+00
3.500000000000000000e+04,3.900000000000000000e+03,3.646882380668417909e+02,-2.589937671061246505e+00
3.600000000000000000e+04,3.749773326482549237e+03,2.822441287689219394e+02,-2.609868586330987839e+00
3.700000000000000000e+04,4.069643719049617175e+03,3.235592809804496142e+02,-2.521343167606971747e+00
3.800000000000000000e+04,4.420000000000000000e+03,3.087863092787200117e+02,-2.802300039135748655e+00
3.900000000000000000e+04,4.110960958218893211e+03,3.678594998268280847e+02,-3.009041121293119403e+00
4.000000000000000000e+04,4.069643719049617175e+03,2.700257942334238237e+02,-2.743070207923373083e+00
4.100000000000000000e+04,4.069643719049617175e+03,3.274543739016784230e+02,-2.651635327336065107e+00
4.200000000000000000e+04,6.086443953574204897e+03,3.887968938658252682e+02,-2.709184878019255116e+00
4.300000000000000000e+04,5.121406056933973559e+03,3.257679023946664643e+02,-2.782821983319220926e+00
4.400000000000000000e+04,5.678485713638803645e+03,2.700257942334237669e+02,-2.896613990462928889e+00
4.500000000000000000e+04,5.180463299744531469e+03,3.187497094018157782e+02,-2.729182211992406071e+00
4.600000000000000000e+04,6.119673193888706010e+03,2.769548881097326785e+02,-3.041924001098631258e+00
4.700000000000000000e+04,4.708800271831457394e+03,2.317457672165238023e+02,-3.099950074491204965e+00
4.800000000000000000e+04,5.720000000000000000e+03,2.783362178164266538e+02,-3.141592653589793116e+00
4.900000000000000000e+04,6.030655022466464288e+03,2.647820757633880362e+02,-3.094009550312809775e+00
5.000000000000000000e+04,7.804332130297889307e+03,2.224910525513362813e+02,-3.101613966466503225e+00
