1.000000000000000000e+03,2.459216566307245812e+05,2.305269921248611524e+02,1.867314610403552733e+00
2.000000000000000000e+03,2.274915312709464342e+05,2.472813800719355584e+02,1.648676392532192114e+00
3.000000000000000000e+03,2.271729077156869171e+05,2.475998365851814924e+02,1.606415998737177775e+00
4.000000000000000000e+03,2.272651359095803055e+05,2.477445500227828745e+02,1.580818262964572174e+00
5.000000000000000000e+03,2.254741226837350405e+05,2.496273729267209092e+02,1.546109984739297172e+00
6.000000000000000000e+03,2.221022512267716520e+05,2.515627910725689844e+02,1.514231590141888351e+00
7.000000000000000000e+03,2.233654234656742774e+05,2.502576186340467643e+02,1.503255473464256031e+00
8.000000000000000000e+03,2.236269053580091859e+05,2.508035351172440244e+02,1.487280633212667791e+00
9.000000000000000000e+03,2.241720241243318305e+05,2.507237362239432343e+02,1.471464072586627259e+00
1.000000000000000000e+04,2.216158008807134174e+05,2.529590383082677079e+02,1.448838732816553510e+00
1.100000000000000000e+04,2.223947049729377031e+05,2.525553457845250307e+02,1.436444481388105210e+00
1.200000000000000000e+04,2.234853892316005367e+05,2.505513379103440457e+02,1.428421489140609513e+00
1.300000000000000000e+04,2.230821212020362727e+05,2.502394141713773195e+02,1.412674160959593861e+00
1.400000000000000000e+04,2.222312642271559162e+05,2.530437735416864768e+02,1.397046515191427307e+00
1.500000000000000000e+04,2.227409544740256970e+05,2.529894546770516115e+02,1.383213119275780389e+00
1.600000000000000000e+04,2.230312067850595340e+05,2.513201632998033404e+02,1.372957700957171845e+00
1.700000000000000000e+04,2.233036757422501687e+05,2.516392091610384796e+02,1.362309828649840737e+00
1.800000000000000000e+04,2.209556426072889008e+05,2.540724193753671045e+02,1.342713562644306524e+00
1.900000000000000000e+04,2.211574733080480946e+05,2.538198218674276063e+02,1.333565156688796938e+00
2.000000000000000000e+04,2.217165911698987184e+05,2.518735625269177376e+02,1.321424501376104566e+00
2.100000000000000000e+04,2.218791923547586484e+05,2.528110378637605606e+02,1.308730021585906789e+00
2.200000000000000000e+04,2.211073386389515654e+05,2.538707108076174848e+02,1.298139241133920319e+00
2.300000000000000000e+04,2.197523014669015829e+05,2.536317326074433822e+02,1.286546221266145151e+00
2.400000000000000000e+04,2.217216218594839447e+05,2.534662634116296260e+02,1.272464913424756539e+00
2.500000000000000000e+04,2.223326876552343601e+05,2.528884361476080471e+02,1.257672445525908067e+00
2.600000000000000000e+04,2.206764455033658596e+05,2.539016226015631048e+02,1.247963131175631624e+00
2.700000000000000000e+04,2.210986250522603223e+05,2.543367400557582414e+02,1.235308386436528627e+00
2.800000000000000000e+04,2.216452345528772858e+05,2.541851484483813692e+02,1.223391842614169889e+00
2.900000000000000000e+04,2.213224706169710553e+05,2.539977361472462860e+02,1.211491183031657703e+00
3.000000000000000000e+04,2.205126508842519543e+05,2.535052553234828849e+02,1.200023032081981578e+00
3.100000000000000000e+04,2.199675294219580828e+05,2.540008811186111757e+02,1.189441953277782460e+00
3.200000000000000000e+04,2.212402928944002197e+05,2.541353965404840096e+02,1.175653744145016555e+00
3.300000000000000000e+04,2.216025315739872167e+05,2.534596842726523107e+02,1.160668986253405643e+00
3.400000000000000000e+04,2.205905029687361675e+05,2.548534852874165892e+02,1.153269833808601819e+00
3.500000000000000000e+04,2.204717215426957700e+05,2.540888220741640282e+02,1.138308787325668536e+00
3.600000000000000000e+04,2.208748586869949650e+05,2.549321058251360625e+02,1.129185129612953808e+00
3.700000000000000000e+04,2.203544099853687803e+05,2.544589743661919954e+02,1.117378539959506867e+00
3.800000000000000000e+04,2.202259857510007860e+05,2.542116947497252966e+02,1.105104775826929897e+00
3.900000000000000000e+04,2.198771593413012743e+05,2.544589743661919954e+02,1.096918895628674173e+00
4.000000000000000000e+04,2.215666852214023529e+05,2.544049034504569988e+02,1.084134878833622251e+00
4.100000000000000000e+04,2.205146435046888364e+05,2.538912072065446921e+02,1.068353075849708400e+00
4.200000000000000000e+04,2.216525542374822544e+05,2.542829130878309911e+02,1.057037174898910470e+00
4.300000000000000000e+04,2.208427205048878095e+05,2.547891375255371429e+02,1.046678662599142440e+00
4.400000000000000000e+04,2.206769049991412321e+05,2.542196602621309580e+02,1.036059696956248555e+00
4.500000000000000000e+04,2.198321141234828683e+05,2.553073059915403462e+02,1.018765460958236613e+00
4.600000000000000000e+04,2.208930682479647512e+05,2.548787362949521196e+02,1.011711279856261969e+00
4.700000000000000000e+04,2.224652134604419407e+05,2.533454534534786546e+02,9.979536483169465511e-01
4.800000000000000000e+04,2.246983720457271556e+05,2.547395311131820392e+02,9.875571041780496495e-01
4.900000000000000000e+04,2.206620474843827542e+05,2.551407187769850395e+02,9.754783321158809750e-01
5.000000000000000000e+04,2.209242811462787213e+05,2.555788761813205099e+02,9.617643190011202492e-01
